sex,race,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,juv_priors_count
male,caucasian,39,25 - 45,5,3,1,0,medium,2013-03-21,1,9,felony,0,90,1,0,0,0,0
male,caucasian,37,25 - 45,4,3,1,1,low,2013-01-29,1,4,misdemeanor,0,211,1,0,0,0,0
male,caucasian,22,less than 25,10,6,1,0,high,2014-01-18,1,3,misdemeanor,11,223,0,0,0,0,0
male,caucasian,25,25 - 45,6,4,0,0,medium,2013-10-12,0,0,felony,1,902,0,0,0,0,0
male,hispanic,26,25 - 45,5,3,0,0,medium,2013-08-30,0,1,felony,1,945,0,0,0,0,0
female,caucasian,28,25 - 45,6,2,0,0,medium,2013-01-28,0,0,misdemeanor,0,1159,0,0,0,0,0
male,african-american,25,25 - 45,5,3,1,0,medium,2014-03-09,1,0,misdemeanor,1,213,1,0,0,0,0
male,caucasian,58,greater than 45,1,1,0,0,low,2013-01-12,0,1,felony,2,388,0,0,0,0,0
male,african-american,33,25 - 45,5,3,0,0,medium,2014-01-03,0,8,felony,3,819,0,0,0,0,0
male,african-american,38,25 - 45,1,1,0,0,low,2014-01-19,0,0,felony,0,803,0,0,0,0,0
male,caucasian,38,25 - 45,3,2,0,0,low,2014-01-08,0,2,felony,0,814,0,0,0,0,0
male,african-american,59,greater than 45,6,6,1,0,medium,2013-01-24,1,22,felony,68,84,0,0,0,0,0
male,other,29,25 - 45,5,4,1,0,medium,2013-02-08,1,4,misdemeanor,0,202,1,0,0,0,0
male,african-american,57,greater than 45,5,5,0,0,medium,2014-03-04,0,9,felony,0,759,0,0,0,0,0
male,caucasian,58,greater than 45,1,1,0,0,low,2014-01-20,0,1,misdemeanor,0,802,0,0,0,0,0
male,caucasian,51,greater than 45,1,1,0,0,low,2013-09-14,0,1,misdemeanor,0,930,0,0,0,0,0
male,african-american,25,25 - 45,9,8,1,0,high,2013-07-24,1,11,felony,0,126,1,0,0,2,2
male,caucasian,53,greater than 45,4,2,0,0,low,2013-04-12,0,2,felony,40,1085,0,0,0,0,0
male,caucasian,39,25 - 45,1,1,0,0,low,2013-09-30,0,1,felony,0,914,0,0,0,0,0
male,hispanic,36,25 - 45,9,4,0,0,high,2013-02-22,0,1,misdemeanor,0,1134,0,0,0,0,0
female,caucasian,42,25 - 45,4,1,1,0,low,2013-04-07,1,5,misdemeanor,5,631,1,0,0,0,0
male,african-american,37,25 - 45,2,2,0,0,low,2013-03-02,0,0,misdemeanor,0,1126,0,0,0,0,0
male,caucasian,39,25 - 45,1,1,0,0,low,2013-05-13,0,0,felony,2,1054,0,0,0,0,0
female,caucasian,52,greater than 45,1,1,0,0,low,2013-11-26,0,3,misdemeanor,0,857,0,0,0,0,0
male,other,60,greater than 45,1,1,0,0,low,2014-02-23,0,1,misdemeanor,0,768,0,0,0,0,0
male,hispanic,37,25 - 45,1,1,1,0,low,2013-05-29,0,2,misdemeanor,0,850,1,0,0,0,0
male,caucasian,42,25 - 45,1,2,1,0,low,2013-03-26,1,4,felony,17,231,1,0,0,0,0
male,african-american,23,less than 25,6,7,1,1,medium,2013-04-26,1,6,felony,1,62,1,0,0,0,0
female,caucasian,28,25 - 45,3,2,0,0,low,2013-10-15,0,2,felony,0,899,0,0,0,0,0
male,african-american,28,25 - 45,4,4,0,0,low,2013-08-07,0,5,felony,0,968,0,0,0,0,0
male,caucasian,38,25 - 45,5,3,0,0,medium,2013-05-03,0,12,felony,0,1064,0,0,0,0,0
female,african-american,43,25 - 45,2,1,1,0,low,2014-02-04,1,2,felony,1,24,1,0,0,0,0
male,african-american,42,25 - 45,5,5,0,0,medium,2013-10-19,0,0,felony,0,895,0,0,0,0,0
female,caucasian,25,25 - 45,3,3,0,0,low,2014-01-16,0,0,misdemeanor,0,806,0,0,0,0,0
male,african-american,32,25 - 45,9,9,1,1,high,2013-02-27,1,7,felony,37,154,1,0,0,0,0
male,african-american,21,less than 25,6,7,1,0,medium,2013-12-02,1,0,felony,0,192,1,0,0,0,0
female,caucasian,35,25 - 45,5,2,0,0,medium,2013-10-09,0,1,misdemeanor,0,905,0,0,0,0,0
male,caucasian,37,25 - 45,5,3,0,0,medium,2013-02-19,0,0,felony,126,1137,0,0,0,0,0
female,african-american,33,25 - 45,2,1,0,0,low,2013-10-22,0,2,felony,0,892,0,0,0,0,0
female,caucasian,51,greater than 45,3,1,0,0,low,2013-02-04,0,4,felony,0,52,0,0,0,0,0
male,caucasian,39,25 - 45,4,2,1,0,low,2013-04-18,0,3,felony,2,928,1,0,0,0,0
male,hispanic,35,25 - 45,6,6,1,1,medium,2013-03-27,1,5,misdemeanor,1,306,1,0,0,0,0
male,african-american,40,25 - 45,7,8,0,0,medium,2013-05-19,0,3,felony,12,1048,0,0,0,0,0
male,caucasian,32,25 - 45,6,2,1,0,medium,2013-05-12,1,3,felony,0,424,0,0,0,0,0
male,other,37,25 - 45,1,1,0,0,low,2013-11-25,0,0,misdemeanor,0,858,0,0,0,0,0
male,caucasian,47,greater than 45,3,2,1,1,low,2013-08-14,1,5,misdemeanor,0,76,1,0,0,0,0
female,caucasian,23,less than 25,7,5,0,0,medium,2013-01-14,0,0,misdemeanor,0,1173,0,0,0,0,0
male,caucasian,63,greater than 45,4,1,1,1,low,2013-10-03,1,10,felony,2,70,0,0,0,0,0
male,african-american,38,25 - 45,9,10,1,1,high,2013-05-17,1,16,felony,241,744,1,0,1,0,1
male,african-american,32,25 - 45,5,4,1,0,medium,2013-04-28,1,6,misdemeanor,1,301,0,0,0,0,0
male,african-american,31,25 - 45,8,3,1,1,high,2013-12-08,1,4,felony,23,47,1,0,0,0,0
male,african-american,23,less than 25,3,3,0,0,low,2013-04-20,0,0,felony,1,1077,0,0,0,0,0
male,hispanic,38,25 - 45,5,2,0,0,medium,2013-05-28,0,1,misdemeanor,125,1039,0,0,0,0,0
female,caucasian,47,greater than 45,1,1,0,0,low,2013-07-29,0,0,misdemeanor,0,977,0,0,0,0,0
male,caucasian,22,less than 25,4,5,1,0,low,2013-07-05,0,1,felony,0,943,1,0,0,0,0
male,caucasian,26,25 - 45,3,4,0,0,low,2013-01-24,0,1,misdemeanor,0,318,0,0,0,0,0
male,caucasian,40,25 - 45,1,1,1,0,low,2013-12-31,1,0,misdemeanor,0,262,1,0,0,0,0
male,african-american,36,25 - 45,7,5,1,0,medium,2013-04-25,1,14,felony,173,211,1,10,0,0,10
female,caucasian,65,greater than 45,1,1,0,0,low,2013-05-07,0,0,misdemeanor,1,1060,0,0,0,0,0
male,caucasian,44,25 - 45,5,5,1,0,medium,2013-09-04,1,4,misdemeanor,0,173,1,0,0,0,0
female,african-american,22,less than 25,3,4,0,0,low,2013-08-24,0,0,misdemeanor,0,951,0,0,0,0,0
male,hispanic,34,25 - 45,1,1,0,0,low,2013-04-01,0,0,misdemeanor,0,1096,0,0,0,0,0
female,hispanic,38,25 - 45,1,1,0,0,low,2013-11-03,0,0,felony,0,880,0,0,0,0,0
female,caucasian,26,25 - 45,3,3,1,0,low,2013-02-19,1,4,felony,0,77,1,0,0,0,0
male,hispanic,20,less than 25,4,6,1,0,low,2014-03-16,1,0,misdemeanor,22,39,1,0,0,0,0
male,hispanic,49,greater than 45,1,1,0,0,low,2013-04-29,0,0,felony,0,1068,0,0,0,0,0
male,african-american,56,greater than 45,4,4,0,0,low,2014-02-25,0,7,felony,0,580,0,0,0,0,0
male,caucasian,52,greater than 45,9,1,1,0,high,2013-12-04,1,2,felony,5,94,1,0,0,0,0
male,other,25,25 - 45,2,3,1,0,low,2013-01-10,1,2,misdemeanor,0,698,0,0,0,0,0
male,african-american,34,25 - 45,1,2,0,0,low,2014-02-16,0,5,felony,3,775,0,0,0,0,0
male,african-american,33,25 - 45,1,2,1,0,low,2014-02-01,1,1,misdemeanor,0,412,1,0,0,0,0
male,african-american,21,less than 25,7,9,0,0,medium,2014-01-28,0,1,felony,0,215,0,0,1,2,3
male,african-american,46,greater than 45,4,2,0,0,low,2013-10-24,0,9,felony,4,890,0,0,0,0,0
male,african-american,22,less than 25,6,6,1,1,medium,2013-04-29,1,2,misdemeanor,0,250,1,0,0,0,0
male,caucasian,57,greater than 45,4,3,0,0,low,2013-05-03,0,1,misdemeanor,0,608,0,0,0,0,0
male,african-american,22,less than 25,3,6,1,0,low,2013-03-09,1,2,felony,0,82,1,0,0,1,1
male,african-american,40,25 - 45,5,3,0,0,medium,2013-05-23,0,21,felony,29,1044,0,0,0,0,0
female,african-american,30,25 - 45,2,1,0,0,low,2013-03-16,0,1,felony,0,1112,0,0,0,0,0
male,caucasian,21,less than 25,7,6,1,1,medium,2013-12-17,1,4,misdemeanor,32,204,1,0,1,0,1
female,african-american,39,25 - 45,10,3,1,1,high,2014-02-09,1,22,felony,3,21,1,0,2,0,2
female,caucasian,33,25 - 45,6,3,1,0,medium,2013-02-14,1,0,misdemeanor,0,117,1,0,0,0,0
male,african-american,24,less than 25,3,4,0,0,low,2013-03-22,0,0,felony,0,1106,0,0,0,0,0
male,african-american,43,25 - 45,1,1,1,0,low,2013-01-23,1,0,felony,0,379,1,0,0,0,0
female,caucasian,45,greater than 45,1,1,0,0,low,2013-10-19,0,0,misdemeanor,1,895,0,0,0,0,0
male,african-american,51,greater than 45,3,2,0,0,low,2013-09-09,0,3,felony,0,935,0,0,0,0,0
male,african-american,31,25 - 45,7,3,1,0,medium,2014-01-28,1,9,misdemeanor,0,424,1,0,0,0,0
male,caucasian,27,25 - 45,2,3,0,0,low,2013-05-08,0,0,misdemeanor,1,1059,0,0,0,0,0
male,african-american,32,25 - 45,2,3,0,0,low,2014-01-17,0,1,felony,0,805,0,0,0,0,0
male,caucasian,49,greater than 45,1,1,0,0,low,2013-08-26,0,0,misdemeanor,0,949,0,0,0,0,0
male,african-american,29,25 - 45,3,2,0,0,low,2013-08-19,0,2,felony,26,956,0,0,0,0,0
male,african-american,23,less than 25,6,5,1,0,medium,2014-02-06,1,2,felony,0,6,1,0,1,0,1
male,asian,30,25 - 45,3,2,1,0,low,2013-02-16,0,6,misdemeanor,0,866,1,0,0,0,0
male,african-american,55,greater than 45,6,2,1,1,medium,2013-06-13,1,12,felony,0,291,1,0,0,0,0
male,caucasian,30,25 - 45,4,5,0,0,low,2013-01-19,0,0,misdemeanor,56,543,0,0,0,0,0
male,caucasian,56,greater than 45,1,1,0,0,low,2013-07-26,0,2,felony,0,980,0,0,0,0,0
male,african-american,33,25 - 45,6,2,0,0,medium,2013-09-25,0,4,felony,0,53,0,0,0,0,0
male,african-american,28,25 - 45,2,3,0,0,low,2013-08-19,0,1,misdemeanor,0,956,0,0,0,0,0
male,african-american,29,25 - 45,8,8,0,0,high,2013-03-22,0,1,felony,40,1106,0,0,0,0,0
male,caucasian,38,25 - 45,1,1,0,0,low,2014-03-16,0,0,misdemeanor,0,747,0,0,0,0,0
male,caucasian,37,25 - 45,3,2,0,0,low,2014-03-25,0,0,felony,0,738,0,0,0,0,0
female,caucasian,33,25 - 45,1,1,1,0,low,2013-11-27,1,0,misdemeanor,0,126,1,0,0,0,0
male,hispanic,30,25 - 45,2,2,0,0,low,2013-02-24,0,0,felony,0,1132,0,0,0,0,0
male,african-american,51,greater than 45,9,4,0,0,high,2013-04-09,0,19,felony,12,344,0,1,0,1,2
male,african-american,65,greater than 45,5,1,0,0,medium,2013-10-24,0,7,misdemeanor,0,607,0,0,0,0,0
female,african-american,32,25 - 45,1,1,0,0,low,2013-12-16,0,1,misdemeanor,0,837,0,0,0,0,0
male,caucasian,38,25 - 45,7,2,1,0,medium,2013-04-08,1,5,felony,0,15,1,0,0,0,0
male,african-american,35,25 - 45,4,3,0,0,low,2013-01-17,0,1,felony,0,1013,0,0,0,0,0
male,caucasian,57,greater than 45,1,1,0,0,low,2013-06-12,0,1,felony,0,1024,0,0,0,0,0
male,caucasian,26,25 - 45,3,3,0,0,low,2013-01-24,0,1,felony,0,1163,0,0,0,0,0
female,hispanic,33,25 - 45,4,2,1,0,low,2013-06-12,1,2,felony,0,97,0,0,0,0,0
male,african-american,33,25 - 45,1,1,0,0,low,2013-12-13,0,0,felony,0,480,0,0,0,0,0
male,caucasian,47,greater than 45,1,1,0,0,low,2013-05-05,0,0,misdemeanor,1,1062,0,0,0,0,0
female,hispanic,53,greater than 45,1,1,0,0,low,2013-08-24,0,0,misdemeanor,0,951,0,0,0,0,0
male,other,31,25 - 45,5,4,0,0,medium,2014-03-05,0,6,felony,0,758,0,0,0,0,0
female,caucasian,25,25 - 45,3,3,0,0,low,2013-12-26,0,0,misdemeanor,0,827,0,0,0,0,0
male,hispanic,52,greater than 45,6,7,0,0,medium,2013-03-20,0,10,felony,149,564,0,0,0,0,0
male,hispanic,23,less than 25,7,8,1,1,medium,2013-09-10,1,3,misdemeanor,0,249,1,0,0,0,0
male,african-american,34,25 - 45,3,2,0,0,low,2014-01-02,0,7,misdemeanor,0,820,0,0,0,0,0
male,african-american,43,25 - 45,7,5,1,0,medium,2013-04-20,1,8,felony,363,720,1,0,0,0,0
male,african-american,45,greater than 45,7,2,1,0,medium,2013-02-05,0,20,misdemeanor,46,789,1,1,0,1,2
male,african-american,49,greater than 45,4,1,0,0,low,2013-10-16,0,4,felony,0,99,0,0,0,0,0
male,african-american,25,25 - 45,7,3,1,0,medium,2013-02-12,1,2,felony,0,67,1,0,1,0,1
male,caucasian,25,25 - 45,5,3,1,0,medium,2013-12-28,1,0,misdemeanor,1,255,1,0,0,0,0
male,african-american,23,less than 25,5,7,0,0,medium,2013-03-19,0,0,felony,1,30,0,0,0,0,0
male,caucasian,31,25 - 45,5,4,0,0,medium,2014-01-21,0,3,misdemeanor,0,801,0,0,0,0,0
female,african-american,28,25 - 45,2,2,0,0,low,2013-12-19,0,0,misdemeanor,1,834,0,0,0,0,0
male,african-american,24,less than 25,9,5,1,0,high,2013-09-24,1,11,felony,50,213,1,0,0,0,0
male,caucasian,45,greater than 45,1,1,0,0,low,2013-03-04,0,0,felony,37,511,0,0,0,0,0
male,african-american,39,25 - 45,8,6,1,1,high,2013-03-31,1,7,felony,0,137,1,0,0,0,0
male,caucasian,25,25 - 45,4,4,0,0,low,2013-03-13,0,2,felony,0,674,0,0,0,0,0
male,african-american,24,less than 25,2,4,0,0,low,2014-01-03,0,1,felony,0,819,0,0,1,0,1
male,caucasian,46,greater than 45,1,1,0,0,low,2013-06-07,0,1,felony,0,434,0,0,0,0,0
male,caucasian,47,greater than 45,1,1,0,0,low,2013-01-11,0,3,felony,1,1176,0,0,0,0,0
male,caucasian,54,greater than 45,4,3,1,1,low,2013-07-16,1,2,misdemeanor,0,66,0,0,0,0,0
male,african-american,22,less than 25,4,5,1,0,low,2013-05-10,1,1,misdemeanor,0,332,1,0,0,1,1
female,caucasian,34,25 - 45,2,1,0,0,low,2013-08-20,0,0,misdemeanor,0,955,0,0,0,0,0
male,caucasian,33,25 - 45,1,1,1,0,low,2013-01-18,1,0,misdemeanor,0,410,0,0,0,0,0
male,caucasian,27,25 - 45,6,3,0,0,medium,2013-01-15,0,1,misdemeanor,0,1172,0,0,0,0,0
male,african-american,29,25 - 45,10,8,1,0,high,2013-11-09,1,16,felony,0,89,1,0,0,1,1
male,hispanic,34,25 - 45,2,2,0,0,low,2013-07-23,0,3,misdemeanor,0,139,0,0,0,0,0
male,african-american,32,25 - 45,5,5,0,0,medium,2013-07-01,0,1,felony,0,247,0,0,0,0,0
male,african-american,29,25 - 45,6,3,0,0,medium,2013-04-13,0,0,misdemeanor,1,1084,0,0,0,0,0
male,caucasian,34,25 - 45,6,6,1,0,medium,2014-01-12,1,16,felony,0,628,1,0,0,0,0
female,african-american,55,greater than 45,1,1,0,0,low,2013-04-19,0,1,felony,0,1078,0,0,0,0,0
male,african-american,27,25 - 45,4,4,1,0,low,2013-10-20,1,0,felony,0,20,1,0,0,0,0
male,african-american,26,25 - 45,3,3,0,0,low,2013-02-23,0,0,misdemeanor,0,1133,0,0,0,0,0
male,african-american,39,25 - 45,9,7,1,0,high,2013-04-21,1,19,felony,179,393,1,2,2,1,5
male,african-american,24,less than 25,7,7,0,0,medium,2014-01-11,0,1,felony,0,811,0,0,0,0,0
male,caucasian,29,25 - 45,2,2,0,0,low,2013-02-16,0,0,misdemeanor,1,1140,0,0,0,0,0
female,caucasian,31,25 - 45,7,4,1,0,medium,2013-05-10,1,3,felony,0,468,1,0,0,0,0
male,african-american,50,greater than 45,1,1,1,0,low,2013-02-09,1,13,felony,0,4,1,0,0,0,0
male,other,31,25 - 45,2,2,0,0,low,2013-07-25,0,0,misdemeanor,0,981,0,0,0,0,0
male,caucasian,26,25 - 45,6,8,1,0,medium,2013-01-30,0,2,felony,0,958,1,1,0,0,1
male,caucasian,54,greater than 45,2,1,0,0,low,2013-09-15,0,2,felony,97,929,0,0,0,0,0
male,african-american,33,25 - 45,8,4,1,1,high,2014-01-19,1,14,felony,0,86,1,0,0,0,0
male,african-american,35,25 - 45,9,8,1,0,high,2013-03-02,0,8,felony,239,1112,1,0,1,0,1
female,other,30,25 - 45,7,4,1,0,medium,2013-05-23,1,4,felony,0,244,1,0,0,0,0
male,african-american,25,25 - 45,2,3,0,0,low,2014-03-26,0,0,felony,0,737,0,0,0,0,0
male,african-american,25,25 - 45,5,3,0,0,medium,2013-02-06,0,0,felony,0,1150,0,0,0,0,0
female,caucasian,29,25 - 45,7,4,1,0,medium,2013-11-02,1,2,felony,8,88,1,0,0,0,0
male,caucasian,46,greater than 45,3,1,1,0,low,2014-02-27,1,2,felony,0,112,1,0,0,0,0
male,caucasian,53,greater than 45,1,1,0,0,low,2013-11-04,0,0,misdemeanor,4,879,0,0,0,0,0
male,african-american,24,less than 25,7,4,1,0,medium,2014-03-15,1,2,felony,1,649,1,0,0,0,0
female,african-american,52,greater than 45,1,1,1,0,low,2013-11-03,1,2,felony,0,123,1,0,0,0,0
male,caucasian,41,25 - 45,1,1,0,0,low,2013-11-03,0,0,felony,0,880,0,0,0,0,0
female,african-american,21,less than 25,5,6,1,0,medium,2013-07-15,1,0,felony,0,702,1,0,0,0,0
male,caucasian,24,less than 25,4,3,0,0,low,2013-09-27,0,1,felony,0,917,0,0,0,0,0
male,caucasian,38,25 - 45,2,4,0,0,low,2013-04-01,0,8,felony,0,388,0,0,0,0,0
male,caucasian,23,less than 25,2,4,0,0,low,2013-12-26,0,0,misdemeanor,0,827,0,0,0,0,0
male,african-american,42,25 - 45,1,1,0,0,low,2013-05-23,0,0,felony,0,1044,0,0,0,0,0
male,caucasian,32,25 - 45,5,1,0,0,medium,2013-09-09,0,4,felony,0,659,0,0,0,0,0
male,hispanic,24,less than 25,7,8,1,1,medium,2014-04-01,1,3,misdemeanor,0,423,1,0,0,0,0
male,african-american,24,less than 25,8,9,1,0,high,2014-03-21,1,5,felony,0,361,1,5,0,0,5
male,caucasian,50,greater than 45,3,2,1,0,low,2013-04-12,1,9,felony,0,79,1,0,0,0,0
female,african-american,32,25 - 45,6,4,0,0,medium,2014-03-09,0,3,misdemeanor,0,754,0,0,0,0,0
male,african-american,40,25 - 45,9,3,0,0,high,2013-09-25,0,13,felony,0,595,0,0,0,0,0
male,caucasian,25,25 - 45,2,3,1,0,low,2013-07-22,1,1,misdemeanor,0,208,0,0,0,0,0
male,hispanic,42,25 - 45,1,1,0,0,low,2013-05-09,0,1,felony,0,1058,0,0,0,0,0
male,african-american,27,25 - 45,3,4,0,0,low,2013-03-28,0,2,felony,0,719,0,0,0,0,0
male,caucasian,23,less than 25,9,5,1,0,high,2013-12-02,1,0,felony,0,578,1,0,0,0,0
male,african-american,32,25 - 45,4,2,1,1,low,2013-04-07,1,1,misdemeanor,3,139,1,0,0,0,0
male,caucasian,52,greater than 45,3,2,1,0,low,2013-03-24,1,4,misdemeanor,1,102,1,0,0,0,0
male,caucasian,29,25 - 45,2,3,0,0,low,2013-08-19,0,2,felony,3,956,0,0,0,0,0
male,african-american,28,25 - 45,3,2,1,1,low,2013-08-13,1,7,misdemeanor,0,403,1,0,0,0,0
male,african-american,49,greater than 45,1,1,0,0,low,2013-01-03,0,0,misdemeanor,0,1184,0,0,0,0,0
male,caucasian,50,greater than 45,1,1,0,0,low,2014-02-04,0,0,felony,0,787,0,0,0,0,0
male,caucasian,26,25 - 45,2,3,1,0,low,2013-10-23,1,2,felony,0,145,1,0,0,0,0
female,caucasian,28,25 - 45,7,3,1,0,medium,2013-02-02,0,1,felony,9,757,1,0,0,0,0
male,caucasian,36,25 - 45,8,2,1,0,high,2013-12-02,1,4,felony,0,74,0,0,0,0,0
male,african-american,45,greater than 45,2,1,1,0,low,2013-09-20,1,1,felony,0,117,0,0,0,0,0
male,african-american,30,25 - 45,3,2,1,0,low,2013-03-12,1,0,felony,0,150,1,0,0,0,0
male,african-american,24,less than 25,4,4,1,0,low,2014-02-19,1,3,felony,1,250,1,0,0,0,0
male,caucasian,45,greater than 45,1,1,0,0,low,2013-02-25,0,2,felony,0,1131,0,0,0,0,0
male,caucasian,26,25 - 45,7,6,1,0,medium,2014-03-18,1,1,felony,2,140,0,0,0,0,0
male,other,37,25 - 45,1,1,0,0,low,2013-03-18,0,2,felony,28,1110,0,0,0,0,0
male,hispanic,24,less than 25,2,3,0,0,low,2014-03-22,0,0,misdemeanor,1,741,0,0,0,0,0
male,caucasian,40,25 - 45,1,1,0,0,low,2013-03-23,0,2,misdemeanor,1,1105,0,0,0,0,0
male,caucasian,60,greater than 45,1,1,0,0,low,2013-01-02,0,1,misdemeanor,0,1185,0,0,0,0,0
female,hispanic,33,25 - 45,2,1,0,0,low,2013-06-04,0,0,felony,0,1032,0,0,0,0,0
male,african-american,31,25 - 45,9,8,0,0,high,2013-03-06,0,6,felony,0,1122,0,0,0,1,1
male,hispanic,53,greater than 45,2,1,0,0,low,2013-09-06,0,18,felony,1,938,0,0,0,0,0
male,hispanic,55,greater than 45,1,1,0,0,low,2014-03-26,0,0,misdemeanor,0,737,0,0,0,0,0
male,caucasian,36,25 - 45,6,4,0,0,medium,2014-03-26,0,4,misdemeanor,0,737,0,0,0,0,0
male,other,30,25 - 45,9,7,1,1,high,2013-10-25,1,6,felony,17,72,1,0,0,0,0
male,caucasian,55,greater than 45,1,1,0,0,low,2013-12-07,0,0,misdemeanor,0,846,0,0,0,0,0
male,caucasian,22,less than 25,3,5,1,0,low,2013-02-16,1,1,felony,0,9,1,0,0,0,0
female,african-american,23,less than 25,3,4,0,0,low,2013-03-05,0,1,felony,0,1123,0,0,0,0,0
female,caucasian,24,less than 25,8,7,1,0,high,2013-07-25,1,7,misdemeanor,0,158,1,0,0,1,1
female,african-american,40,25 - 45,10,9,1,1,high,2013-04-02,1,13,felony,0,31,1,0,0,0,0
male,caucasian,57,greater than 45,4,1,1,0,low,2014-02-12,1,9,felony,58,174,1,0,0,0,0
male,caucasian,33,25 - 45,3,2,1,0,low,2013-09-30,1,0,misdemeanor,0,595,1,0,0,0,0
male,caucasian,32,25 - 45,1,1,0,0,low,2013-05-29,0,2,felony,1,138,0,0,0,0,0
male,caucasian,47,greater than 45,2,1,0,0,low,2013-09-09,0,3,felony,12,224,0,0,0,0,0
male,caucasian,51,greater than 45,1,1,1,0,low,2013-06-27,1,6,misdemeanor,0,11,0,0,0,0,0
male,african-american,22,less than 25,6,7,0,0,medium,2013-08-09,0,1,felony,0,966,0,0,1,0,1
male,caucasian,47,greater than 45,1,2,0,0,low,2014-02-20,0,2,felony,1,771,0,0,0,0,0
male,caucasian,28,25 - 45,1,2,1,0,low,2014-03-20,1,1,felony,0,327,1,0,0,0,0
male,african-american,28,25 - 45,8,4,0,0,high,2013-08-10,0,5,felony,34,108,0,0,0,0,0
male,african-american,25,25 - 45,4,3,1,0,low,2013-05-08,1,0,felony,3,458,1,0,0,0,0
male,african-american,34,25 - 45,2,2,0,0,low,2014-02-12,0,4,misdemeanor,0,779,0,0,0,0,0
male,caucasian,65,greater than 45,1,1,0,0,low,2013-02-22,0,0,misdemeanor,1,21,0,0,0,0,0
male,caucasian,33,25 - 45,6,6,1,0,medium,2013-02-05,1,5,felony,119,516,1,0,0,0,0
female,caucasian,23,less than 25,3,3,0,0,low,2013-03-24,0,0,misdemeanor,0,1104,0,0,0,0,0
female,caucasian,44,25 - 45,1,1,0,0,low,2014-01-27,0,0,misdemeanor,0,795,0,0,0,0,0
male,hispanic,21,less than 25,8,9,1,1,high,2013-03-06,1,1,felony,0,87,1,1,0,0,1
male,african-american,24,less than 25,3,5,0,0,low,2013-01-22,0,1,misdemeanor,0,1165,0,0,0,0,0
male,caucasian,51,greater than 45,2,1,0,0,low,2013-12-01,0,1,misdemeanor,0,852,0,0,0,0,0
female,african-american,21,less than 25,8,7,1,0,high,2013-04-21,1,0,felony,1,398,1,0,0,0,0
male,caucasian,39,25 - 45,6,2,0,0,medium,2013-09-17,0,6,felony,0,927,0,0,0,0,0
male,caucasian,24,less than 25,6,4,0,0,medium,2013-12-03,0,1,felony,0,850,0,0,0,0,0
female,african-american,23,less than 25,5,5,1,0,medium,2013-01-11,1,0,felony,1,340,1,0,0,0,0
female,african-american,35,25 - 45,2,1,0,0,low,2013-12-23,0,0,misdemeanor,0,830,0,0,0,0,0
male,other,30,25 - 45,1,1,0,0,low,2013-12-07,0,0,felony,0,846,0,0,0,0,0
male,caucasian,34,25 - 45,7,4,0,0,medium,2013-10-31,0,8,felony,0,735,0,0,0,0,0
female,african-american,39,25 - 45,6,1,0,0,medium,2013-08-05,0,4,felony,0,700,0,0,0,0,0
male,african-american,29,25 - 45,2,2,0,0,low,2013-10-21,0,6,misdemeanor,0,702,0,0,0,0,0
male,caucasian,51,greater than 45,1,1,0,0,low,2013-10-06,0,0,misdemeanor,0,908,0,0,0,0,0
male,caucasian,22,less than 25,7,5,0,0,medium,2013-05-16,0,1,felony,236,1051,0,0,0,1,1
male,caucasian,29,25 - 45,2,3,0,0,low,2013-11-08,0,2,felony,0,875,0,0,0,0,0
male,caucasian,32,25 - 45,2,3,1,0,low,2013-02-19,1,6,felony,2,52,1,0,0,0,0
male,caucasian,33,25 - 45,4,3,1,1,low,2013-03-19,1,3,misdemeanor,0,80,1,0,0,0,0
male,caucasian,58,greater than 45,3,1,1,0,low,2014-03-09,1,5,felony,0,22,1,0,0,0,0
male,other,54,greater than 45,1,1,0,0,low,2013-02-21,0,0,felony,27,1135,0,0,0,0,0
male,african-american,30,25 - 45,2,2,0,0,low,2014-03-05,0,3,felony,0,477,0,0,0,0,0
male,african-american,33,25 - 45,9,5,1,0,high,2013-05-09,1,2,felony,27,755,1,0,0,0,0
male,african-american,24,less than 25,3,5,1,0,low,2013-03-06,1,0,felony,0,63,1,0,0,0,0
male,african-american,48,greater than 45,4,1,0,0,low,2013-10-01,0,10,felony,175,913,0,0,0,0,0
male,african-american,23,less than 25,8,7,0,0,high,2013-11-24,0,0,misdemeanor,2,859,0,0,0,0,0
male,caucasian,23,less than 25,7,6,1,1,medium,2013-09-19,1,2,felony,14,28,0,0,0,0,0
male,asian,47,greater than 45,1,1,0,0,low,2013-10-13,0,1,misdemeanor,1,53,0,0,0,0,0
male,other,21,less than 25,4,6,0,0,low,2013-05-02,0,0,felony,1,536,0,0,0,0,0
male,caucasian,48,greater than 45,1,1,0,0,low,2014-02-25,0,2,felony,0,766,0,0,0,0,0
male,caucasian,37,25 - 45,4,4,1,0,low,2013-02-08,1,4,misdemeanor,82,213,1,0,0,0,0
male,caucasian,50,greater than 45,3,1,0,0,low,2013-03-28,0,3,felony,13,1100,0,0,0,0,0
male,caucasian,39,25 - 45,3,1,0,0,low,2013-12-09,0,2,misdemeanor,0,844,0,0,0,0,0
male,african-american,49,greater than 45,3,2,0,0,low,2013-02-01,0,13,felony,0,1155,0,2,0,0,2
