sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,c_charge_desc,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count
male,caucasian,25-45,1,2,0,0,low,2014-03-26,0,12,felony,arrest case no charge,0,737,0,0,0,0,arrest case no charge,24842.0,pretrial,single,english,-2.9,34,0,12
male,caucasian,25-45,7,9,1,1,medium,2014-03-11,1,8,felony,felony driving while lic suspd,0,150,1,0,0,0,felony driving while lic suspd,61887.0,pretrial,separated,english,-0.78,34,0,8
male,caucasian,25-45,4,1,1,0,low,2013-08-20,1,14,felony,grand theft in the 3rd degree,0,394,1,0,0,0,grand theft in the 3rd degree,56593.0,pretrial,single,english,-3.07,33,0,14
male,african-american,25-45,10,8,0,0,high,2013-10-03,0,5,felony,poss trifluoromethylphenylpipe,0,510,0,2,0,0,poss trifluoromethylphenylpipe,57816.0,pretrial,single,english,-1.1,33,2,3
male,caucasian,25-45,1,1,0,0,low,2013-07-15,0,2,felony,"poss3,4 methylenedioxymethcath",0,991,0,0,0,0,"poss3,4 methylenedioxymethcath",55805.0,pretrial,single,english,-2.95,33,0,2
male,african-american,25-45,8,3,1,0,high,2013-11-20,1,5,misdemeanor,viol injunct domestic violence,0,121,0,0,0,0,viol injunct domestic violence,68547.0,pretrial,single,english,-2.89,33,0,5
female,hispanic,25-45,3,1,0,0,low,2014-01-01,0,1,misdemeanor,battery,1,821,0,0,0,0,battery,60086.0,pretrial,single,english,-3.14,33,0,1
male,african-american,25-45,3,1,1,0,low,2013-05-26,1,0,misdemeanor,battery,0,442,1,0,0,0,battery,55086.0,pretrial,significant other,english,-3.14,33,0,0
female,african-american,25-45,2,1,0,0,low,2013-03-09,0,1,misdemeanor,battery,0,1119,0,0,0,0,battery,52842.0,pretrial,single,english,-3.0,33,0,1
male,other,25-45,2,2,0,0,low,2013-01-20,0,8,misdemeanor,arrest case no charge,1,288,0,0,0,0,arrest case no charge,51384.0,pretrial,single,english,-2.74,32,0,8
male,african-american,25-45,2,1,0,0,low,2014-02-09,0,0,misdemeanor,dui - enhanced,2,782,0,0,0,0,dui - enhanced,61105.0,pretrial,single,english,-3.09,33,0,0
male,asian,25-45,1,1,0,0,low,2013-01-11,0,1,felony,arrest case no charge,40,1176,0,0,0,0,arrest case no charge,51104.0,pretrial,single,english,-3.35,32,0,1
female,african-american,25-45,1,1,0,0,low,2013-01-02,0,1,misdemeanor,battery,0,1185,0,0,0,0,battery,50865.0,pretrial,single,english,-3.23,32,0,1
female,caucasian,25-45,3,3,0,0,low,2013-11-13,0,2,felony,aggrav battery w/deadly weapon,1,870,0,0,0,0,aggrav battery w/deadly weapon,58926.0,pretrial,single,english,-2.39,33,0,2
female,caucasian,25-45,2,1,0,0,low,2014-01-11,0,0,misdemeanor,battery,0,811,0,0,0,0,battery,60332.0,pretrial,single,english,-2.97,33,0,0
male,other,25-45,1,1,0,0,low,2013-11-13,0,0,felony,child abuse,6,870,0,0,0,0,child abuse,58925.0,pretrial,married,english,-3.25,33,0,0
male,hispanic,25-45,3,2,0,0,low,2013-04-22,0,1,felony,felony/driving under influence,95,160,0,0,0,0,felony/driving under influence,54148.0,pretrial,single,english,-2.91,33,0,1
male,african-american,25-45,5,3,1,0,medium,2013-12-15,1,4,misdemeanor,battery,2,79,1,0,0,0,battery,32144.0,pretrial,single,english,-2.35,33,0,4
male,caucasian,25-45,6,4,1,1,medium,2013-04-06,1,9,felony,arrest case no charge,233,356,1,0,0,0,arrest case no charge,42346.0,pretrial,single,english,-2.04,33,0,9
male,african-american,25-45,2,1,1,0,low,2014-03-07,1,7,felony,possession of cocaine,1,25,1,0,0,0,possession of cocaine,67179.0,probation,single,english,-2.95,33,0,7
male,hispanic,25-45,2,1,0,0,low,2014-02-10,0,1,misdemeanor,battery,0,781,0,0,0,0,battery,61125.0,pretrial,married,english,-3.04,33,0,1
male,african-american,25-45,5,1,0,0,medium,2014-01-07,0,15,felony,arrest case no charge,1,94,0,0,0,0,arrest case no charge,60231.0,pretrial,married,english,-3.1,33,0,15
female,african-american,25-45,10,6,1,0,high,2013-01-05,1,4,felony,neglect child / no bodily harm,0,636,1,0,0,0,neglect child / no bodily harm,50944.0,pretrial,single,english,-1.69,32,0,4
male,caucasian,25-45,5,1,0,0,medium,2013-09-15,0,1,felony,possession of oxycodone,0,929,0,0,0,0,possession of oxycodone,57289.0,pretrial,significant other,english,-3.11,33,0,1
male,caucasian,25-45,1,1,0,0,low,2013-02-24,0,0,felony,felony battery (dom strang),0,1132,0,0,0,0,felony battery (dom strang),52484.0,pretrial,single,english,-3.15,32,0,0
male,african-american,25-45,5,3,1,0,medium,2013-10-29,1,16,felony,driving while license revoked,0,189,1,0,0,0,driving while license revoked,58503.0,pretrial,single,english,-2.34,33,0,16
male,other,25-45,4,3,1,1,low,2013-11-05,1,3,misdemeanor,viol injunct domestic violence,45,215,1,0,0,0,viol injunct domestic violence,58722.0,pretrial,married,english,-2.32,33,0,3
male,caucasian,25-45,2,1,0,0,low,2014-01-17,0,1,felony,burglary structure unoccup,0,805,0,0,0,0,burglary structure unoccup,60510.0,pretrial,single,english,-3.21,33,0,1
female,caucasian,25-45,1,1,0,0,low,2014-02-08,0,0,misdemeanor,battery,1,783,0,0,0,0,battery,61101.0,pretrial,single,english,-3.33,33,0,0
male,african-american,25-45,2,2,1,1,low,2013-10-30,1,3,misdemeanor,battery,1,34,1,0,0,0,battery,58538.0,pretrial,single,english,-2.81,33,0,3
male,caucasian,25-45,1,1,0,0,low,2013-10-15,0,2,misdemeanor,battery,0,899,0,0,0,0,battery,58120.0,pretrial,single,english,-3.11,33,0,2
male,caucasian,25-45,1,1,0,0,low,2013-01-18,0,0,misdemeanor,driving under the influence,0,1169,0,0,0,0,driving under the influence,51343.0,pretrial,single,english,-3.31,32,0,0
female,caucasian,25-45,3,1,0,0,low,2013-08-05,0,2,misdemeanor,driving under the influence,0,44,0,0,0,0,driving under the influence,56176.0,pretrial,married,english,-3.13,33,0,2
male,african-american,25-45,4,3,0,0,low,2013-05-10,0,7,felony,arrest case no charge,28,1057,0,0,0,0,arrest case no charge,4389.0,pretrial,divorced,english,-2.26,33,0,7
male,african-american,25-45,6,3,0,0,medium,2013-08-15,0,9,felony,possession of cannabis,0,771,0,0,0,0,possession of cannabis,56443.0,pretrial,single,english,-2.53,33,0,9
male,african-american,25-45,5,5,0,0,medium,2013-05-16,0,2,felony,possession of cannabis,4,1051,0,0,0,0,possession of cannabis,54826.0,pretrial,single,english,-1.95,33,0,2
male,african-american,25-45,4,3,0,0,low,2014-01-20,0,0,felony,tampering with physical evidence,0,802,0,0,0,0,tampering with physical evidence,60542.0,pretrial,single,english,-2.45,33,0,0
male,african-american,25-45,6,3,1,0,medium,2014-01-02,1,12,misdemeanor,battery,1,9,1,0,0,1,battery,60105.0,pretrial,single,english,-2.45,33,1,11
male,african-american,25-45,2,1,0,0,low,2013-08-02,0,1,felony,pos cannabis w/intent sel/del,0,973,0,0,0,0,pos cannabis w/intent sel/del,56108.0,pretrial,single,english,-3.15,33,0,1
male,african-american,25-45,6,7,0,0,medium,2013-12-01,0,4,misdemeanor,poss of controlled substance,0,852,0,0,0,0,poss of controlled substance,1013.0,pretrial,widowed,english,-1.37,33,0,4
male,african-american,25-45,1,1,0,0,low,2013-11-12,0,2,felony,burglary structure unoccup,0,871,0,0,0,0,burglary structure unoccup,58886.0,pretrial,single,english,-3.2,33,0,2
male,african-american,25-45,1,1,1,1,low,2013-01-21,1,1,felony,aggravated battery / pregnant,1,67,1,0,0,0,aggravated battery / pregnant,40031.0,pretrial,single,english,-3.17,32,0,1
male,caucasian,25-45,5,4,1,1,medium,2013-11-08,1,6,felony,battery on a person over 65,0,101,1,0,0,0,battery on a person over 65,58852.0,pretrial,single,english,-2.09,33,0,6
female,african-american,25-45,8,7,0,0,high,2013-04-21,0,9,felony,arrest case no charge,173,1076,0,2,0,0,arrest case no charge,54127.0,pretrial,single,english,-1.33,32,2,7
male,african-american,25-45,10,6,0,0,high,2013-12-31,0,27,felony,grand theft in the 3rd degree,0,822,0,0,0,0,grand theft in the 3rd degree,25209.0,pretrial,single,english,-1.64,33,0,27
female,african-american,25-45,4,2,0,0,low,2013-10-14,0,0,misdemeanor,battery,0,900,0,0,0,0,battery,58084.0,pretrial,single,english,-2.65,33,0,0
female,caucasian,25-45,4,2,0,0,low,2013-09-16,0,3,felony,aggrav battery w/deadly weapon,0,928,0,0,1,0,aggrav battery w/deadly weapon,46711.0,pretrial,married,english,-2.9,33,1,2
female,african-american,25-45,6,3,1,1,medium,2013-05-06,1,3,misdemeanor,battery,1,192,1,0,0,0,battery,53195.0,pretrial,single,english,-2.28,32,0,3
male,african-american,25-45,3,2,0,0,low,2013-02-11,0,5,felony,driving while license revoked,0,1145,0,0,0,0,driving while license revoked,52052.0,pretrial,significant other,english,-2.94,32,0,5
male,african-american,25-45,4,4,0,0,low,2013-05-05,0,1,misdemeanor,battery,1,1062,0,0,0,0,battery,54516.0,pretrial,single,english,-2.14,32,0,1
male,caucasian,25-45,2,2,1,0,low,2013-12-23,1,4,felony,battery on law enforc officer,31,505,1,0,0,0,battery on law enforc officer,59938.0,pretrial,significant other,english,-2.93,33,0,4
male,african-american,25-45,7,4,0,0,medium,2013-01-16,0,2,misdemeanor,possess cannabis/20 grams or less,0,1171,0,0,0,0,possess cannabis/20 grams or less,50828.0,pretrial,single,english,-2.05,32,0,2
male,caucasian,25-45,5,1,1,0,medium,2013-10-16,1,0,felony,possession of cocaine,41,114,1,0,0,0,possession of cocaine,58161.0,pretrial,single,english,-3.07,33,0,0
female,hispanic,25-45,2,1,0,0,low,2014-01-21,0,0,misdemeanor,battery,0,801,0,0,0,0,battery,60545.0,pretrial,significant other,english,-3.27,33,0,0
male,african-american,25-45,10,5,0,0,high,2013-02-21,0,13,felony,possession of cocaine,0,392,0,3,0,0,possession of cocaine,52379.0,pretrial,single,english,-1.85,32,3,10
male,african-american,25-45,3,3,0,0,low,2013-10-15,0,6,felony,arrest case no charge,0,899,0,0,0,0,arrest case no charge,58126.0,pretrial,single,english,-2.37,33,0,6
male,hispanic,25-45,2,1,0,0,low,2013-10-14,0,0,misdemeanor,operating w/o valid license,0,900,0,0,0,0,operating w/o valid license,58086.0,pretrial,single,english,-3.16,33,0,0
male,african-american,25-45,8,7,1,0,high,2013-09-09,1,13,felony,possession of cocaine,4,192,1,0,0,0,possession of cocaine,57081.0,pretrial,single,english,-1.49,33,0,13
male,african-american,25-45,5,2,0,0,medium,2013-10-25,0,4,misdemeanor,poss of controlled substance,0,889,0,0,0,0,poss of controlled substance,57621.0,probation,single,english,-2.95,33,0,4
male,caucasian,25-45,4,1,0,0,low,2013-09-25,0,3,felony,possession of cocaine,1,919,0,0,0,2,possession of cocaine,57562.0,pretrial,single,english,-3.21,33,2,1
male,african-american,25-45,9,4,0,0,high,2013-02-04,0,12,felony,poss cocaine/intent to del/sel,0,1152,0,0,4,17,poss cocaine/intent to del/sel,51826.0,pretrial,single,english,-2.18,32,21,-9
male,african-american,25-45,2,2,0,0,low,2013-12-28,0,3,misdemeanor,battery,10,825,0,0,0,0,battery,60007.0,pretrial,married,english,-2.94,33,0,3
male,african-american,25-45,6,2,0,0,medium,2014-02-11,0,7,felony,possession of cannabis,0,780,0,0,0,0,possession of cannabis,50658.0,pretrial,single,english,-2.89,33,0,7
male,caucasian,25-45,9,5,0,0,high,2014-01-14,0,2,felony,possession of heroin,0,71,0,0,0,0,possession of heroin,60417.0,pretrial,single,english,-1.96,33,0,2
male,african-american,25-45,3,2,0,0,low,2013-08-17,0,2,felony,trespassing/construction site,0,958,0,0,0,0,trespassing/construction site,56517.0,pretrial,single,english,-2.58,33,0,2
male,african-american,25-45,8,2,1,0,high,2013-05-22,0,0,felony,pos cannabis w/intent sel/del,0,955,1,0,0,0,pos cannabis w/intent sel/del,54959.0,pretrial,single,english,-2.59,32,0,0
male,african-american,25-45,1,1,0,0,low,2014-01-22,0,1,misdemeanor,arrest case no charge,8,800,0,0,0,0,arrest case no charge,60577.0,pretrial,single,english,-3.08,33,0,1
male,african-american,25-45,8,6,1,0,high,2014-03-18,1,0,misdemeanor,battery,56,727,1,0,0,0,battery,62069.0,pretrial,married,english,-1.52,33,0,0
male,african-american,25-45,4,3,0,0,low,2014-01-19,0,0,misdemeanor,fail to obey police officer,0,803,0,0,0,0,fail to obey police officer,60530.0,pretrial,single,english,-2.54,33,0,0
female,caucasian,25-45,7,2,0,0,medium,2013-12-06,0,4,misdemeanor,battery,1,847,0,0,0,0,battery,59447.0,pretrial,single,english,-2.68,33,0,4
male,hispanic,25-45,7,5,1,1,medium,2013-05-09,0,5,felony,possession of cocaine,0,759,1,0,0,0,possession of cocaine,54646.0,pretrial,single,english,-1.81,32,0,5
male,african-american,25-45,10,5,1,0,high,2014-02-04,1,1,misdemeanor,petit theft,0,58,1,0,0,0,petit theft,60981.0,pretrial,single,english,-1.94,33,0,1
female,african-american,25-45,2,1,0,0,low,2013-05-16,0,12,misdemeanor,susp drivers lic 1st offense,0,61,0,0,0,0,susp drivers lic 1st offense,40176.0,pretrial,single,english,-3.2,32,0,12
male,caucasian,25-45,1,1,1,0,low,2013-11-18,1,0,misdemeanor,driving under the influence,0,113,1,0,0,0,driving under the influence,59056.0,pretrial,single,english,-3.28,33,0,0
male,african-american,25-45,7,2,0,0,medium,2013-04-25,0,0,felony,grand theft in the 3rd degree,1,1072,0,0,0,0,grand theft in the 3rd degree,54229.0,pretrial,single,english,-2.71,32,0,0
male,caucasian,25-45,1,2,0,0,low,2014-02-04,0,2,felony,child abuse,0,787,0,0,0,0,child abuse,60946.0,pretrial,married,english,-2.87,33,0,2
female,african-american,25-45,2,1,0,0,low,2013-03-30,0,1,misdemeanor,arrest case no charge,0,1098,0,0,0,0,arrest case no charge,53433.0,pretrial,single,english,-2.95,32,0,1
female,hispanic,25-45,2,1,0,0,low,2014-03-20,0,0,felony,grand theft in the 3rd degree,0,743,0,0,0,0,grand theft in the 3rd degree,62117.0,pretrial,single,english,-3.09,33,0,0
male,caucasian,25-45,2,3,1,1,low,2013-08-27,1,2,misdemeanor,viol prot injunc repeat viol,34,78,1,0,0,0,viol prot injunc repeat viol,35842.0,pretrial,single,english,-2.33,32,0,2
male,african-american,25-45,9,8,1,0,high,2013-03-02,0,8,felony,driving while license revoked,239,1112,1,0,1,0,driving while license revoked,16099.0,pretrial,single,english,-1.14,32,1,7
male,hispanic,25-45,7,7,0,0,medium,2013-01-15,0,5,felony,arrest case no charge,0,1172,0,0,0,0,arrest case no charge,17692.0,pretrial,single,english,-1.45,32,0,5
male,hispanic,25-45,3,2,0,0,low,2013-08-23,0,0,misdemeanor,reckless driving,0,460,0,0,0,0,reckless driving,56551.0,pretrial,single,english,-2.6,32,0,0
male,african-american,25-45,6,7,1,0,medium,2013-09-06,1,5,felony,driving while license revoked,1,141,1,0,0,0,driving while license revoked,32728.0,pretrial,single,english,-1.4,32,0,5
male,african-american,25-45,6,5,1,1,medium,2013-04-03,0,1,misdemeanor,battery,63,804,1,0,0,0,battery,53554.0,pretrial,married,english,-1.85,32,0,1
male,african-american,25-45,6,5,0,0,medium,2013-11-26,0,9,felony,tampering with physical evidence,0,857,0,0,0,0,tampering with physical evidence,59247.0,pretrial,single,english,-1.81,33,0,9
male,caucasian,25-45,2,1,0,0,low,2013-05-29,0,1,felony,possession of cocaine,0,1038,0,0,0,1,possession of cocaine,27789.0,probation,single,english,-3.16,32,1,0
male,african-american,25-45,1,1,0,0,low,2014-02-06,0,2,felony,sell or offer for sale counterfeit goods,0,217,0,0,0,0,sell or offer for sale counterfeit goods,61037.0,pretrial,single,english,-3.13,33,0,2
male,african-american,25-45,8,3,1,0,high,2013-04-19,1,4,felony,tampering with physical evidence,0,13,1,0,0,0,tampering with physical evidence,54080.0,pretrial,single,english,-2.34,32,0,4
male,caucasian,25-45,3,2,1,0,low,2013-04-25,0,3,misdemeanor,viol injunct domestic violence,0,934,1,0,0,0,viol injunct domestic violence,54227.0,pretrial,single,english,-2.94,32,0,3
male,african-american,25-45,5,5,0,0,medium,2014-01-02,0,1,misdemeanor,battery,1,820,0,0,0,0,battery,60103.0,pretrial,single,english,-1.75,33,0,1
male,african-american,25-45,3,4,0,0,low,2013-04-05,0,0,felony,poss oxycodone w/int/sell/del,0,1092,0,0,0,0,poss oxycodone w/int/sell/del,53673.0,pretrial,single,english,-2.16,32,0,0
male,hispanic,25-45,2,1,0,0,low,2014-02-01,0,0,misdemeanor,battery,0,790,0,0,0,0,battery,60879.0,pretrial,separated,english,-3.05,33,0,0
male,african-american,25-45,1,1,0,0,low,2013-08-19,0,0,felony,felony battery (dom strang),0,956,0,0,0,0,felony battery (dom strang),56540.0,pretrial,married,english,-3.26,32,0,0
female,hispanic,25-45,2,1,0,0,low,2013-02-14,0,0,misdemeanor,battery,0,1142,0,0,0,0,battery,52190.0,pretrial,significant other,english,-2.95,32,0,0
male,other,25-45,5,3,0,0,medium,2013-10-14,0,2,felony,grand theft in the 3rd degree,0,900,0,0,0,0,grand theft in the 3rd degree,47287.0,pretrial,single,english,-2.42,32,0,2
male,african-american,25-45,8,6,1,0,high,2013-02-20,1,16,felony,arrest case no charge,613,1075,1,0,0,0,arrest case no charge,52331.0,pretrial,single,english,-1.52,32,0,16
male,african-american,25-45,4,2,0,0,low,2013-05-29,0,1,misdemeanor,battery,0,1038,0,0,0,0,battery,47622.0,pretrial,divorced,english,-2.91,32,0,1
female,african-american,25-45,2,1,1,0,low,2013-09-05,1,7,felony,driving while license revoked,1,67,1,0,0,0,driving while license revoked,56992.0,pretrial,single,english,-3.09,32,0,7
male,african-american,25-45,10,7,1,1,high,2013-01-22,1,22,felony,"poss3,4 methylenedioxymethcath",2,82,1,0,0,0,"poss3,4 methylenedioxymethcath",44767.0,pretrial,single,english,-1.47,32,0,22
male,hispanic,25-45,2,1,0,0,low,2013-01-09,0,5,misdemeanor,reckless driving,0,1178,0,0,0,0,reckless driving,51050.0,pretrial,single,english,-3.06,32,0,5
male,hispanic,25-45,6,6,1,1,medium,2013-03-27,1,5,misdemeanor,viol pretrial release dom viol,1,306,1,0,0,0,viol pretrial release dom viol,53367.0,pretrial,single,english,-1.64,32,0,5
female,african-american,25-45,2,1,0,0,low,2013-12-23,0,0,misdemeanor,petit theft $100- $300,0,830,0,0,0,0,petit theft $100- $300,59943.0,pretrial,single,english,-3.17,33,0,0
female,african-american,25-45,7,3,1,1,medium,2013-12-16,1,5,felony,aggrav battery w/deadly weapon,6,110,1,0,0,1,aggrav battery w/deadly weapon,59701.0,pretrial,significant other,english,-2.37,33,1,4
female,african-american,25-45,1,1,0,0,low,2014-03-11,0,1,felony,arrest case no charge,0,752,0,0,0,0,arrest case no charge,61872.0,pretrial,single,english,-3.36,33,0,1
male,hispanic,25-45,7,4,0,0,medium,2013-01-19,0,0,felony,burglary conveyance unoccup,0,1168,0,0,0,0,burglary conveyance unoccup,51368.0,pretrial,single,english,-2.02,32,0,0
male,african-american,25-45,2,2,0,0,low,2013-09-16,0,2,misdemeanor,battery,1,928,0,0,0,0,battery,57296.0,pretrial,single,english,-2.88,32,0,2
male,african-american,25-45,9,6,0,0,high,2013-04-23,0,1,misdemeanor,arrest case no charge,0,1074,0,0,0,0,arrest case no charge,1561.0,pretrial,single,english,-1.68,32,0,1
female,other,25-45,1,1,0,0,low,2013-10-11,0,0,misdemeanor,battery,0,903,0,0,0,0,battery,58035.0,pretrial,significant other,english,-3.15,32,0,0
male,caucasian,25-45,5,4,1,0,medium,2014-03-09,1,3,misdemeanor,battery,1,256,1,0,0,0,battery,61819.0,pretrial,single,english,-2.16,33,0,3
male,other,25-45,1,1,0,0,low,2014-03-13,0,0,felony,grand theft (motor vehicle),1,750,0,0,0,0,grand theft (motor vehicle),61934.0,pretrial,separated,english,-3.21,33,0,0
female,african-american,25-45,2,1,1,1,low,2013-10-30,1,6,felony,arrest case no charge,0,576,1,0,0,0,arrest case no charge,58539.0,pretrial,single,english,-3.0,32,0,6
male,hispanic,25-45,7,4,0,0,medium,2013-12-05,0,7,felony,arrest case no charge,1,15,0,0,0,0,arrest case no charge,13383.0,pretrial,single,english,-2.21,33,0,7
male,african-american,25-45,8,5,0,0,high,2013-12-24,0,5,felony,battery on law enforc officer,0,92,0,0,0,1,battery on law enforc officer,59955.0,pretrial,single,english,-1.92,33,1,4
female,african-american,25-45,7,3,1,0,medium,2013-12-09,1,12,felony,possession of alprazolam,0,51,0,0,0,0,possession of alprazolam,59522.0,pretrial,single,english,-2.55,33,0,12
female,hispanic,25-45,8,5,0,0,high,2013-12-02,0,10,felony,felony battery w/prior convict,0,851,0,0,0,0,felony battery w/prior convict,47519.0,probation,single,english,-1.74,33,0,10
male,hispanic,25-45,9,6,0,0,high,2014-02-11,0,12,felony,aggravated assault w/dead weap,9,780,0,0,1,0,aggravated assault w/dead weap,36350.0,pretrial,married,english,-1.63,33,1,11
male,african-american,25-45,6,6,1,0,medium,2013-04-25,1,18,felony,arrest case no charge,0,28,1,0,0,0,arrest case no charge,54244.0,pretrial,single,english,-1.54,32,0,18
